arr_delay,op_carrier_fl_num,origin_state_nm,dest_state_nm,wheels_off,wheels_on,origin_city_name,dest_city_name,cancellation_code,year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,crs_dep_time,dep_time,dep_delay,taxi_out,taxi_in,crs_arr_time,arr_time,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,origin,dest
0.0,2994,Florida,North Carolina,1026.0,1227.0,"Panama City, FL","Charlotte, NC",,2024,5,31,5,2024-05-31,AA,1004,1014.0,10.0,12.0,10.0,1237,1237.0,0,0,93.0,83.0,61.0,437.0,0,0,0,0,0,ECP,CLT
-1.0,2005,Missouri,Arizona,548.0,632.0,"Kansas City, MO","Phoenix, AZ",,2024,4,7,7,2024-04-07,AA,540,532.0,-8.0,16.0,5.0,638,637.0,0,0,178.0,185.0,164.0,1044.0,0,0,0,0,0,MCI,PHX
4.0,675,North Carolina,Texas,1727.0,1843.0,"Charlotte, NC","Houston, TX",,2024,6,3,1,2024-06-03,UA,1710,1706.0,-4.0,21.0,11.0,1850,1854.0,0,0,160.0,168.0,136.0,912.0,0,0,0,0,0,CLT,IAH
-5.0,2211,Kentucky,Illinois,1811.0,1803.0,"Cincinnati, OH","Chicago, IL",,2024,8,11,7,2024-08-11,UA,1755,1752.0,-3.0,19.0,17.0,1825,1820.0,0,0,90.0,88.0,52.0,264.0,0,0,0,0,0,CVG,ORD
-8.0,323,Texas,Texas,534.0,758.0,"El Paso, TX","Dallas, TX",,2024,10,24,4,2024-10-24,WN,530,525.0,-5.0,9.0,4.0,810,802.0,0,0,100.0,97.0,84.0,562.0,0,0,0,0,0,ELP,DAL
-29.0,5097,New York,North Carolina,911.0,1023.0,"New York, NY","Raleigh/Durham, NC",,2024,3,7,4,2024-03-07,9E,900,851.0,-9.0,20.0,6.0,1058,1029.0,0,0,118.0,98.0,72.0,427.0,0,0,0,0,0,JFK,RDU
24.0,305,Florida,Washington,2051.0,12.0,"Miami, FL","Seattle, WA",,2024,1,13,6,2024-01-13,AA,2000,2032.0,32.0,19.0,9.0,2357,21.0,0,0,417.0,409.0,381.0,2724.0,8,0,16,0,0,MIA,SEA
3.0,1880,Colorado,Oregon,2103.0,2234.0,"Denver, CO","Portland, OR",,2024,11,20,3,2024-11-20,WN,2050,2051.0,1.0,12.0,4.0,2235,2238.0,0,0,165.0,167.0,151.0,991.0,0,0,0,0,0,DEN,PDX
-12.0,4671,Michigan,Arizona,1256.0,1506.0,"Detroit, MI","Phoenix, AZ",,2024,12,9,1,2024-12-09,F9,1249,1243.0,-6.0,13.0,16.0,1534,1522.0,0,0,285.0,279.0,250.0,1671.0,0,0,0,0,0,DTW,PHX
8.0,924,Nevada,New York,2259.0,627.0,"Las Vegas, NV","New York, NY",,2024,10,20,7,2024-10-20,DL,2230,2230.0,0.0,29.0,9.0,628,636.0,0,0,298.0,306.0,268.0,2248.0,0,0,0,0,0,LAS,JFK
14.0,6348,California,Arizona,1034.0,1255.0,"Monterey, CA","Phoenix, AZ",,2024,11,14,4,2024-11-14,OO,957,1018.0,21.0,16.0,9.0,1250,1304.0,0,0,113.0,106.0,81.0,598.0,0,0,0,0,0,MRY,PHX
26.0,2226,Florida,New York,826.0,1047.0,"Tampa, FL","New York, NY",,2024,1,19,5,2024-01-19,DL,752,806.0,14.0,20.0,9.0,1030,1056.0,0,0,158.0,170.0,141.0,1005.0,14,0,12,0,0,TPA,JFK
3.0,1271,Georgia,Florida,1135.0,1258.0,"Atlanta, GA","Miami, FL",,2024,9,20,5,2024-09-20,WN,1105,1124.0,19.0,11.0,5.0,1300,1303.0,0,0,115.0,99.0,83.0,594.0,0,0,0,0,0,ATL,MIA
35.0,2727,Nebraska,Illinois,1748.0,1855.0,"Omaha, NE","Chicago, IL",,2024,7,30,2,2024-07-30,AA,1741,1732.0,-9.0,16.0,62.0,1922,1957.0,0,0,101.0,145.0,67.0,416.0,0,0,35,0,0,OMA,ORD
-29.0,4917,Wisconsin,New York,1846.0,2122.0,"Milwaukee, WI","New York, NY",,2024,2,19,1,2024-02-19,9E,1840,1835.0,-5.0,11.0,8.0,2159,2130.0,0,0,139.0,115.0,96.0,738.0,0,0,0,0,0,MKE,LGA
-9.0,1475,Puerto Rico,Pennsylvania,617.0,947.0,"San Juan, PR","Philadelphia, PA",,2024,6,27,4,2024-06-27,AA,600,553.0,-7.0,24.0,4.0,1000,951.0,0,0,240.0,238.0,210.0,1576.0,0,0,0,0,0,SJU,PHL
-8.0,352,Florida,Massachusetts,1248.0,1522.0,"Orlando, FL","Boston, MA",,2024,10,21,1,2024-10-21,B6,1230,1238.0,8.0,10.0,4.0,1534,1526.0,0,0,184.0,168.0,154.0,1121.0,0,0,0,0,0,MCO,BOS
13.0,2971,Texas,Minnesota,1903.0,2102.0,"Dallas/Fort Worth, TX","Minneapolis, MN",,2024,8,16,5,2024-08-16,DL,1823,1846.0,23.0,17.0,10.0,2059,2112.0,0,0,156.0,146.0,119.0,852.0,0,0,0,0,0,DFW,MSP
-16.0,2902,Georgia,Virginia,1729.0,1842.0,"Atlanta, GA","Washington, DC",,2024,4,7,7,2024-04-07,DL,1720,1717.0,-3.0,12.0,4.0,1902,1846.0,0,0,102.0,89.0,73.0,534.0,0,0,0,0,0,ATL,IAD
10.0,3506,Texas,Oklahoma,751.0,828.0,"Dallas/Fort Worth, TX","Oklahoma City, OK",,2024,10,4,5,2024-10-04,MQ,712,743.0,31.0,8.0,3.0,821,831.0,0,0,69.0,48.0,37.0,175.0,0,0,0,0,0,DFW,OKC
42.0,2001,Colorado,Washington,1631.0,1724.0,"Denver, CO","Spokane, WA",,2024,5,19,7,2024-05-19,WN,1530,1609.0,39.0,22.0,3.0,1645,1727.0,0,0,135.0,138.0,113.0,836.0,28,0,3,0,11,DEN,GEG
-20.0,1032,Oregon,Washington,507.0,539.0,"Portland, OR","Seattle, WA",,2024,10,19,6,2024-10-19,AS,500,453.0,-7.0,14.0,7.0,606,546.0,0,0,66.0,53.0,32.0,129.0,0,0,0,0,0,PDX,SEA
-11.0,1716,North Carolina,Texas,719.0,835.0,"Greensboro/High Point, NC","Dallas/Fort Worth, TX",,2024,6,17,1,2024-06-17,AA,705,705.0,0.0,14.0,15.0,901,850.0,0,0,176.0,165.0,136.0,999.0,0,0,0,0,0,GSO,DFW
9.0,5005,North Carolina,Georgia,1722.0,1835.0,"Wilmington, NC","Atlanta, GA",,2024,11,7,4,2024-11-07,9E,1700,1702.0,2.0,20.0,10.0,1836,1845.0,0,0,96.0,103.0,73.0,377.0,0,0,0,0,0,ILM,ATL
8.0,1305,Texas,Florida,2114.0,12.0,"Dallas/Fort Worth, TX","Jacksonville, FL",,2024,7,26,5,2024-07-26,AA,2044,2100.0,16.0,14.0,7.0,11,19.0,0,0,147.0,139.0,118.0,918.0,0,0,0,0,0,DFW,JAX
-9.0,5304,Colorado,California,1602.0,1719.0,"Denver, CO","Fresno, CA",,2024,12,12,4,2024-12-12,OO,1550,1546.0,-4.0,16.0,6.0,1734,1725.0,0,0,164.0,159.0,137.0,844.0,0,0,0,0,0,DEN,FAT
-12.0,2493,Virginia,Colorado,816.0,942.0,"Richmond, VA","Denver, CO",,2024,10,26,6,2024-10-26,UA,810,802.0,-8.0,14.0,8.0,1002,950.0,0,0,232.0,228.0,206.0,1482.0,0,0,0,0,0,RIC,DEN
-23.0,1371,Florida,Massachusetts,1120.0,1407.0,"Miami, FL","Boston, MA",,2024,12,2,1,2024-12-02,DL,1111,1103.0,-8.0,17.0,5.0,1435,1412.0,0,0,204.0,189.0,167.0,1258.0,0,0,0,0,0,MIA,BOS
-15.0,3411,Texas,Texas,1224.0,1328.0,"Dallas/Fort Worth, TX","Harlingen/San Benito, TX",,2024,5,29,3,2024-05-29,MQ,1219,1213.0,-6.0,11.0,4.0,1347,1332.0,0,0,88.0,79.0,64.0,461.0,0,0,0,0,0,DFW,HRL
-8.0,70,Hawaii,California,1110.0,1907.0,"Honolulu, HI","Long Beach, CA",,2024,3,14,4,2024-03-14,HA,1055,1054.0,-1.0,16.0,5.0,1920,1912.0,0,0,325.0,318.0,297.0,2569.0,0,0,0,0,0,HNL,LGB
2.0,3833,Utah,Idaho,1130.0,1148.0,"Salt Lake City, UT","Lewiston, ID",,2024,11,16,6,2024-11-16,OO,1105,1102.0,-3.0,28.0,4.0,1150,1152.0,0,0,105.0,110.0,78.0,461.0,0,0,0,0,0,SLC,LWS
-5.0,3113,Florida,Pennsylvania,1742.0,1952.0,"Tampa, FL","Philadelphia, PA",,2024,9,8,7,2024-09-08,AA,1733,1726.0,-7.0,16.0,12.0,2009,2004.0,0,0,156.0,158.0,130.0,920.0,0,0,0,0,0,TPA,PHL
-18.0,414,Florida,Georgia,1850.0,1950.0,"Daytona Beach, FL","Atlanta, GA",,2024,1,19,5,2024-01-19,DL,1849,1837.0,-12.0,13.0,14.0,2022,2004.0,0,0,93.0,87.0,60.0,366.0,0,0,0,0,0,DAB,ATL
-8.0,1373,Arizona,Utah,600.0,808.0,"Phoenix, AZ","Salt Lake City, UT",,2024,5,23,4,2024-05-23,DL,545,542.0,-3.0,18.0,9.0,825,817.0,0,0,100.0,95.0,68.0,507.0,0,0,0,0,0,PHX,SLC
19.0,2764,Colorado,Oklahoma,1538.0,1749.0,"Denver, CO","Tulsa, OK",,2024,2,15,4,2024-02-15,WN,1505,1527.0,22.0,11.0,5.0,1735,1754.0,0,0,90.0,87.0,71.0,541.0,18,0,0,0,1,DEN,TUL
-3.0,1108,Texas,North Carolina,1526.0,1818.0,"Dallas/Fort Worth, TX","Charlotte, NC",,2024,5,28,2,2024-05-28,NK,1450,1506.0,16.0,20.0,7.0,1828,1825.0,0,0,158.0,139.0,112.0,936.0,0,0,0,0,0,DFW,CLT
-14.0,2300,New York,Florida,1557.0,1829.0,"New York, NY","Miami, FL",,2024,11,5,2,2024-11-05,DL,1529,1528.0,-1.0,29.0,7.0,1850,1836.0,0,0,201.0,188.0,152.0,1096.0,0,0,0,0,0,LGA,MIA
56.0,410,Illinois,Texas,1348.0,1601.0,"Chicago, IL","Austin, TX",,2024,7,12,5,2024-07-12,AA,1318,1328.0,10.0,20.0,53.0,1558,1654.0,0,0,160.0,206.0,133.0,977.0,0,0,46,0,10,ORD,AUS
-10.0,5404,Illinois,Florida,1345.0,1659.0,"Chicago, IL","Orlando, FL",,2024,6,1,6,2024-06-01,WN,1330,1328.0,-2.0,17.0,11.0,1720,1710.0,0,0,170.0,162.0,134.0,1005.0,0,0,0,0,0,ORD,MCO
32.0,2441,New Jersey,North Carolina,2135.0,2246.0,"Newark, NJ","Raleigh/Durham, NC",,2024,5,30,4,2024-05-30,UA,2030,2110.0,40.0,25.0,5.0,2219,2251.0,0,0,109.0,101.0,71.0,416.0,0,0,0,0,32,EWR,RDU
-19.0,1356,Tennessee,Texas,1135.0,1308.0,"Nashville, TN","Dallas/Fort Worth, TX",,2024,1,21,7,2024-01-21,AA,1125,1123.0,-2.0,12.0,13.0,1340,1321.0,0,0,135.0,118.0,93.0,631.0,0,0,0,0,0,BNA,DFW
106.0,2598,New York,North Carolina,1855.0,2105.0,"Syracuse, NY","Charlotte, NC",,2024,9,24,2,2024-09-24,AA,1735,1839.0,64.0,16.0,20.0,1939,2125.0,0,0,124.0,166.0,130.0,603.0,0,40,42,0,24,SYR,CLT
-6.0,5574,Arkansas,Illinois,1841.0,2002.0,"Fayetteville, AR","Chicago, IL",,2024,5,10,5,2024-05-10,OO,1825,1820.0,-5.0,21.0,12.0,2020,2014.0,0,0,115.0,114.0,81.0,522.0,0,0,0,0,0,XNA,ORD
4.0,4101,California,California,2113.0,2224.0,"Los Angeles, CA","Sacramento, CA",,2024,7,25,4,2024-07-25,OO,2100,2056.0,-4.0,17.0,4.0,2224,2228.0,0,0,84.0,92.0,71.0,373.0,0,0,0,0,0,LAX,SMF
-27.0,1878,Arizona,Nevada,2000.0,1959.0,"Tucson, AZ","Las Vegas, NV",,2024,11,23,6,2024-11-23,WN,2005,1953.0,-12.0,7.0,4.0,2030,2003.0,0,0,85.0,70.0,59.0,365.0,0,0,0,0,0,TUS,LAS
85.0,756,Virginia,Florida,817.0,1017.0,"Norfolk, VA","Miami, FL",,2024,12,24,2,2024-12-24,AA,625,758.0,93.0,19.0,5.0,857,1022.0,0,0,152.0,144.0,120.0,802.0,85,0,0,0,0,ORF,MIA
-12.0,3924,Texas,Illinois,1324.0,1501.0,"Dallas/Fort Worth, TX","Champaign/Urbana, IL",,2024,10,2,3,2024-10-02,MQ,1315,1311.0,-4.0,13.0,6.0,1519,1507.0,0,0,124.0,116.0,97.0,693.0,0,0,0,0,0,DFW,CMI
0.0,6135,Florida,Florida,1920.0,1958.0,"Fort Lauderdale, FL","Orlando, FL",,2024,5,25,6,2024-05-25,WN,1900,1901.0,1.0,19.0,12.0,2010,2010.0,0,0,70.0,69.0,38.0,177.0,0,0,0,0,0,FLL,MCO
-8.0,4140,Montana,Utah,1348.0,1506.0,"Kalispell, MT","Salt Lake City, UT",,2024,6,12,3,2024-06-12,OO,1331,1331.0,0.0,17.0,6.0,1520,1512.0,0,0,109.0,101.0,78.0,531.0,0,0,0,0,0,FCA,SLC
49.0,2679,Florida,Texas,1759.0,1932.0,"Sarasota/Bradenton, FL","Dallas/Fort Worth, TX",,2024,3,3,7,2024-03-03,AA,1703,1659.0,-4.0,60.0,17.0,1900,1949.0,0,0,177.0,230.0,153.0,945.0,0,0,49,0,0,SRQ,DFW
-16.0,5244,New York,Rhode Island,1304.0,1330.0,"New York, NY","Providence, RI",,2024,9,2,1,2024-09-02,9E,1249,1240.0,-9.0,24.0,8.0,1354,1338.0,0,0,65.0,58.0,26.0,143.0,0,0,0,0,0,LGA,PVD
21.0,402,North Carolina,New Jersey,1222.0,1337.0,"Charlotte, NC","Newark, NJ",,2024,9,26,4,2024-09-26,UA,1120,1136.0,16.0,46.0,4.0,1320,1341.0,0,0,120.0,125.0,75.0,529.0,7,0,5,0,9,CLT,EWR
3.0,1327,California,Washington,1925.0,2056.0,"San Francisco, CA","Seattle, WA",,2024,7,16,2,2024-07-16,AS,1857,1910.0,13.0,15.0,7.0,2100,2103.0,0,0,123.0,113.0,91.0,679.0,0,0,0,0,0,SFO,SEA
-6.0,1311,Georgia,Florida,732.0,859.0,"Atlanta, GA","West Palm Beach/Palm Beach, FL",,2024,12,21,6,2024-12-21,DL,715,715.0,0.0,17.0,5.0,910,904.0,0,0,115.0,109.0,87.0,545.0,0,0,0,0,0,ATL,PBI
17.0,1506,Nevada,Minnesota,127.0,601.0,"Las Vegas, NV","Minneapolis, MN",,2024,5,5,7,2024-05-05,DL,45,111.0,26.0,16.0,9.0,553,610.0,0,0,188.0,179.0,154.0,1299.0,17,0,0,0,0,LAS,MSP
-13.0,2878,California,Oregon,630.0,831.0,"San Diego, CA","Portland, OR",,2024,6,8,6,2024-06-08,NK,615,608.0,-7.0,22.0,5.0,849,836.0,0,0,154.0,148.0,121.0,933.0,0,0,0,0,0,SAN,PDX
-21.0,3904,Massachusetts,Tennessee,1135.0,1249.0,"Boston, MA","Nashville, TN",,2024,6,2,7,2024-06-02,NK,1128,1123.0,-5.0,12.0,7.0,1317,1256.0,0,0,169.0,153.0,134.0,942.0,0,0,0,0,0,BOS,BNA
2.0,3654,Texas,Texas,504.0,556.0,"College Station/Bryan, TX","Dallas/Fort Worth, TX",,2024,8,3,6,2024-08-03,MQ,505,452.0,-13.0,12.0,20.0,614,616.0,0,0,69.0,84.0,52.0,164.0,0,0,0,0,0,CLL,DFW
-18.0,3435,Massachusetts,Kentucky,1758.0,1952.0,"Boston, MA","Cincinnati, OH",,2024,2,20,2,2024-02-20,MQ,1730,1728.0,-2.0,30.0,5.0,2015,1957.0,0,0,165.0,149.0,114.0,752.0,0,0,0,0,0,BOS,CVG
18.0,1330,North Carolina,New Jersey,1709.0,1824.0,"Charlotte, NC","Newark, NJ",,2024,6,24,1,2024-06-24,AA,1649,1653.0,4.0,16.0,32.0,1838,1856.0,0,0,109.0,123.0,75.0,529.0,4,0,14,0,0,CLT,EWR
-22.0,5663,New York,Ohio,903.0,1023.0,"New York, NY","Columbus, OH",,2024,5,4,6,2024-05-04,YX,850,841.0,-9.0,22.0,7.0,1052,1030.0,0,0,122.0,109.0,80.0,479.0,0,0,0,0,0,LGA,CMH
-12.0,843,California,California,641.0,736.0,"Sacramento, CA","Burbank, CA",,2024,4,25,4,2024-04-25,WN,635,630.0,-5.0,11.0,2.0,750,738.0,0,0,75.0,68.0,55.0,358.0,0,0,0,0,0,SMF,BUR
192.0,719,Colorado,Colorado,1115.0,1150.0,"Montrose/Delta, CO","Denver, CO",,2024,6,1,6,2024-06-01,UA,730,1103.0,213.0,12.0,5.0,843,1155.0,0,0,73.0,52.0,35.0,196.0,192,0,0,0,0,MTJ,DEN
-17.0,447,Florida,Georgia,1411.0,1527.0,"Fort Myers, FL","Atlanta, GA",,2024,2,3,6,2024-02-03,DL,1400,1400.0,0.0,11.0,8.0,1552,1535.0,0,0,112.0,95.0,76.0,515.0,0,0,0,0,0,RSW,ATL
-10.0,742,California,California,1831.0,1938.0,"San Diego, CA","Oakland, CA",,2024,3,21,4,2024-03-21,NK,1825,1817.0,-8.0,14.0,8.0,1956,1946.0,0,0,91.0,89.0,67.0,446.0,0,0,0,0,0,SAN,OAK
-4.0,3403,California,Oregon,1108.0,1234.0,"Santa Rosa, CA","Portland, OR",,2024,3,31,7,2024-03-31,OO,1107,1057.0,-10.0,11.0,3.0,1241,1237.0,0,0,94.0,100.0,86.0,489.0,0,0,0,0,0,STS,PDX
-7.0,3647,Florida,South Carolina,821.0,936.0,"Fort Lauderdale, FL","Myrtle Beach, SC",,2024,10,14,1,2024-10-14,NK,805,802.0,-3.0,19.0,4.0,947,940.0,0,0,102.0,98.0,75.0,529.0,0,0,0,0,0,FLL,MYR
5.0,4904,California,Nevada,1300.0,1406.0,"San Jose, CA","Las Vegas, NV",,2024,5,30,4,2024-05-30,WN,1235,1234.0,-1.0,26.0,4.0,1405,1410.0,0,0,90.0,96.0,66.0,386.0,0,0,0,0,0,SJC,LAS
-22.0,3045,Tennessee,Florida,1440.0,1604.0,"Knoxville, TN","Punta Gorda, FL",,2024,4,29,1,2024-04-29,G4,1437,1426.0,-11.0,14.0,11.0,1637,1615.0,0,0,120.0,109.0,84.0,624.0,0,0,0,0,0,TYS,PGD
111.0,2697,Texas,Tennessee,1639.0,1919.0,"Dallas/Fort Worth, TX","Knoxville, TN",,2024,8,1,4,2024-08-01,AA,1426,1627.0,121.0,12.0,7.0,1735,1926.0,0,0,129.0,119.0,100.0,772.0,9,0,0,0,102,DFW,TYS
-5.0,189,New York,California,613.0,905.0,"New York, NY","San Diego, CA",,2024,4,8,1,2024-04-08,B6,600,556.0,-4.0,17.0,3.0,913,908.0,0,0,373.0,372.0,352.0,2446.0,0,0,0,0,0,JFK,SAN
-15.0,937,California,Arizona,953.0,1103.0,"Burbank, CA","Phoenix, AZ",,2024,5,1,3,2024-05-01,AA,950,941.0,-9.0,12.0,5.0,1123,1108.0,0,0,93.0,87.0,70.0,369.0,0,0,0,0,0,BUR,PHX
-11.0,2144,California,Florida,23.0,739.0,"Los Angeles, CA","Miami, FL",,2024,4,25,4,2024-04-25,AA,2359,3.0,4.0,20.0,6.0,756,745.0,0,0,297.0,282.0,256.0,2342.0,0,0,0,0,0,LAX,MIA
-16.0,2191,California,Colorado,1918.0,2220.0,"San Francisco, CA","Denver, CO",,2024,2,6,2,2024-02-06,UA,1900,1857.0,-3.0,21.0,6.0,2242,2226.0,0,0,162.0,149.0,122.0,967.0,0,0,0,0,0,SFO,DEN
11.0,3458,California,California,1945.0,2057.0,"San Diego, CA","San Jose, CA",,2024,1,3,3,2024-01-03,OO,1915,1925.0,10.0,20.0,4.0,2050,2101.0,0,0,95.0,96.0,72.0,417.0,0,0,0,0,0,SAN,SJC
18.0,498,Colorado,Oregon,1957.0,2128.0,"Denver, CO","Portland, OR",,2024,12,31,2,2024-12-31,UA,1920,1940.0,20.0,17.0,4.0,2114,2132.0,0,0,174.0,172.0,151.0,991.0,18,0,0,0,0,DEN,PDX
-10.0,3316,California,California,801.0,914.0,"San Diego, CA","Santa Rosa, CA",,2024,6,30,7,2024-06-30,OO,745,742.0,-3.0,19.0,5.0,929,919.0,0,0,104.0,97.0,73.0,508.0,0,0,0,0,0,SAN,STS
-20.0,4378,North Carolina,New York,1440.0,1549.0,"Raleigh/Durham, NC","New York, NY",,2024,8,22,4,2024-08-22,YX,1431,1428.0,-3.0,12.0,11.0,1620,1600.0,0,0,109.0,92.0,69.0,427.0,0,0,0,0,0,RDU,JFK
-10.0,901,Florida,Nevada,636.0,805.0,"Tampa, FL","Las Vegas, NV",,2024,10,16,3,2024-10-16,NK,630,626.0,-4.0,10.0,8.0,823,813.0,0,0,293.0,287.0,269.0,1984.0,0,0,0,0,0,TPA,LAS
-8.0,3543,Kentucky,Virginia,1022.0,1130.0,"Louisville, KY","Washington, DC",,2024,11,21,4,2024-11-21,YX,1009,1008.0,-1.0,14.0,9.0,1147,1139.0,0,0,98.0,91.0,68.0,451.0,0,0,0,0,0,SDF,IAD
-20.0,2008,Illinois,Georgia,720.0,947.0,"Chicago, IL","Atlanta, GA",,2024,6,19,3,2024-06-19,UA,710,704.0,-6.0,16.0,7.0,1014,954.0,0,0,124.0,110.0,87.0,606.0,0,0,0,0,0,ORD,ATL
22.0,1063,Virginia,North Carolina,658.0,811.0,"Richmond, VA","Charlotte, NC",,2024,3,28,4,2024-03-28,AA,629,626.0,-3.0,32.0,6.0,755,817.0,0,0,86.0,111.0,73.0,257.0,0,0,22,0,0,RIC,CLT
-33.0,5428,Mississippi,Texas,506.0,618.0,"Gulfport/Biloxi, MS","Dallas/Fort Worth, TX",,2024,12,26,4,2024-12-26,OH,501,447.0,-14.0,19.0,14.0,705,632.0,0,0,124.0,105.0,72.0,500.0,0,0,0,0,0,GPT,DFW
129.0,4958,Arizona,Arizona,1737.0,1801.0,"Tucson, AZ","Phoenix, AZ",,2024,11,1,5,2024-11-01,OO,1506,1708.0,122.0,29.0,9.0,1601,1810.0,0,0,55.0,62.0,24.0,110.0,0,0,7,0,122,TUS,PHX
8.0,286,Hawaii,California,2206.0,622.0,"Lihue, HI","Los Angeles, CA",,2024,5,10,5,2024-05-10,AA,2145,2155.0,10.0,11.0,6.0,620,628.0,0,0,335.0,333.0,316.0,2615.0,0,0,0,0,0,LIH,LAX
-9.0,3438,California,California,1029.0,1122.0,"San Jose, CA","Los Angeles, CA",,2024,5,5,7,2024-05-05,OO,1020,1016.0,-4.0,13.0,16.0,1147,1138.0,0,0,87.0,82.0,53.0,308.0,0,0,0,0,0,SJC,LAX
-16.0,1481,Kentucky,Georgia,1241.0,1333.0,"Louisville, KY","Atlanta, GA",,2024,10,4,5,2024-10-04,DL,1224,1220.0,-4.0,21.0,7.0,1356,1340.0,0,0,92.0,80.0,52.0,321.0,0,0,0,0,0,SDF,ATL
-28.0,478,Pennsylvania,Arizona,1119.0,1227.0,"Philadelphia, PA","Phoenix, AZ",,2024,8,6,2,2024-08-06,AA,1051,1100.0,9.0,19.0,7.0,1302,1234.0,0,0,311.0,274.0,248.0,2075.0,0,0,0,0,0,PHL,PHX
24.0,3867,Florida,Virginia,1844.0,2054.0,"Fort Lauderdale, FL","Washington, DC",,2024,11,4,1,2024-11-04,WN,1815,1827.0,12.0,17.0,20.0,2050,2114.0,0,0,155.0,167.0,130.0,899.0,4,0,12,0,8,FLL,DCA
-7.0,688,New York,Florida,1123.0,1332.0,"New York, NY","Orlando, FL",,2024,5,19,7,2024-05-19,NK,1059,1109.0,10.0,14.0,13.0,1352,1345.0,0,0,173.0,156.0,129.0,950.0,0,0,0,0,0,LGA,MCO
34.0,1344,Colorado,Florida,646.0,1156.0,"Denver, CO","Tampa, FL",,2024,3,27,3,2024-03-27,WN,600,626.0,26.0,20.0,3.0,1125,1159.0,0,0,205.0,213.0,190.0,1506.0,0,0,34,0,0,DEN,TPA
9.0,2053,Texas,Arizona,902.0,1020.0,"San Antonio, TX","Phoenix, AZ",,2024,1,6,6,2024-01-06,AA,857,849.0,-8.0,13.0,16.0,1027,1036.0,0,0,150.0,167.0,138.0,843.0,0,0,0,0,0,SAT,PHX
2.0,1680,California,California,1208.0,1313.0,"Sacramento, CA","Santa Ana, CA",,2024,11,26,2,2024-11-26,WN,1145,1157.0,12.0,11.0,4.0,1315,1317.0,0,0,90.0,80.0,65.0,404.0,0,0,0,0,0,SMF,SNA
-25.0,2655,Louisiana,Texas,700.0,751.0,"New Orleans, LA","Houston, TX",,2024,4,19,5,2024-04-19,UA,700,649.0,-11.0,11.0,6.0,822,757.0,0,0,82.0,68.0,51.0,305.0,0,0,0,0,0,MSY,IAH
29.0,222,Ohio,New Jersey,1957.0,2121.0,"Cleveland, OH","Newark, NJ",,2024,7,15,1,2024-07-15,UA,1920,1939.0,19.0,18.0,7.0,2059,2128.0,0,0,99.0,109.0,84.0,404.0,0,0,29,0,0,CLE,EWR
109.0,5227,Michigan,Kentucky,1237.0,1319.0,"Detroit, MI","Cincinnati, OH",,2024,12,23,1,2024-12-23,9E,1025,1219.0,114.0,18.0,13.0,1143,1332.0,0,0,78.0,73.0,42.0,229.0,109,0,0,0,0,DTW,CVG
7.0,1004,Washington,Washington,1842.0,1921.0,"Seattle, WA","Spokane, WA",,2024,8,30,5,2024-08-30,AS,1818,1813.0,-5.0,29.0,8.0,1922,1929.0,0,0,64.0,76.0,39.0,224.0,0,0,0,0,0,SEA,GEG
0.0,798,North Carolina,Texas,1537.0,1653.0,"Charlotte, NC","Austin, TX",,2024,9,3,2,2024-09-03,AA,1520,1520.0,0.0,17.0,16.0,1709,1709.0,0,0,169.0,169.0,136.0,1032.0,0,0,0,0,0,CLT,AUS
35.0,2668,Florida,New Jersey,1656.0,1920.0,"Tampa, FL","Newark, NJ",,2024,6,25,2,2024-06-25,UA,1617,1630.0,13.0,26.0,20.0,1905,1940.0,0,0,168.0,190.0,144.0,997.0,0,0,22,0,13,TPA,EWR
121.0,1726,New Jersey,California,918.0,1112.0,"Newark, NJ","San Diego, CA",,2024,7,1,1,2024-07-01,UA,630,859.0,149.0,19.0,3.0,914,1115.0,0,0,344.0,316.0,294.0,2425.0,9,0,0,0,112,EWR,SAN
-14.0,2528,California,Missouri,1441.0,1939.0,"Los Angeles, CA","St. Louis, MO",,2024,6,19,3,2024-06-19,WN,1425,1429.0,4.0,12.0,7.0,2000,1946.0,0,0,215.0,197.0,178.0,1592.0,0,0,0,0,0,LAX,STL
11.0,2060,Florida,New York,1945.0,2232.0,"Fort Myers, FL","New York, NY",,2024,2,7,3,2024-02-07,B6,1945,1934.0,-11.0,11.0,13.0,2234,2245.0,0,0,169.0,191.0,167.0,1080.0,0,0,0,0,0,RSW,LGA
-12.0,1128,Colorado,Wisconsin,1932.0,2213.0,"Denver, CO","Madison, WI",,2024,7,29,1,2024-07-29,UA,1918,1913.0,-5.0,19.0,4.0,2229,2217.0,0,0,131.0,124.0,101.0,826.0,0,0,0,0,0,DEN,MSN
-20.0,1074,Michigan,Georgia,1647.0,1815.0,"Grand Rapids, MI","Atlanta, GA",,2024,11,12,2,2024-11-12,DL,1645,1633.0,-12.0,14.0,10.0,1845,1825.0,0,0,120.0,112.0,88.0,640.0,0,0,0,0,0,GRR,ATL
5.0,2915,North Carolina,Florida,1327.0,1444.0,"Charlotte, NC","Tampa, FL",,2024,10,28,1,2024-10-28,AA,1314,1310.0,-4.0,17.0,21.0,1500,1505.0,0,0,106.0,115.0,77.0,507.0,0,0,0,0,0,CLT,TPA
